long-tailed duck,maine,september 27
little grebe,new york,july 25
little grebe,michigan,july 28
shoebill,missouri,august 09
flamingo,maine,july 22
vulture,michigan,may 22
flamingo,michigan,august 07
little grebe,michigan,september 16
heron,maine,august 18
long-tailed duck,new york,august 19
long-tailed duck,missouri,august 23
little grebe,kentucky,july 16
stork,kentucky,september 07
vulture,kansas,august 22
flamingo,kansas,september 10
flamingo,maine,may 31
albatross,kentucky,june 25
common teal,michigan,july 30
heron,michigan,july 19
albatross,maine,june 20
long-tailed duck,missouri,june 24
common teal,missouri,september 20
bald eagle,new york,july 14
flamingo,kansas,july 17
albatross,maine,june 06
little grebe,michigan,may 22
little grebe,new york,june 28
albatross,maine,june 14
albatross,michigan,march 09
long-tailed duck,maine,august 12
vulture,maine,may 15
vulture,kentucky,may 30
albatross,michigan,july 20
shoebill,kansas,july 22
vulture,new york,july 25
common teal,new york,july 30
vulture,maine,august 04
flamingo,michigan,june 17
stork,maine,june 13
bald eagle,kentucky,may 21
heron,michigan,june 04
albatross,maine,october 10
vulture,maine,july 22
heron,missouri,july 18
flamingo,new york,july 17
stork,michigan,june 24
stork,michigan,august 06
shoebill,maine,august 28
bald eagle,michigan,july 31
common teal,kentucky,july 02
heron,michigan,august 27
bald eagle,kentucky,july 28
heron,michigan,july 25
flamingo,kansas,july 11
common teal,missouri,september 16
shoebill,kentucky,may 13
albatross,kansas,august 01
little grebe,new york,august 29
shoebill,new york,july 24
long-tailed duck,michigan,august 15
little grebe,new york,september 06
common teal,missouri,july 18
long-tailed duck,missouri,july 16
little grebe,missouri,april 03
flamingo,missouri,september 01
flamingo,maine,august 15
stork,michigan,july 01
little grebe,new york,july 22
vulture,kentucky,july 20
little grebe,missouri,september 20
flamingo,michigan,september 09
long-tailed duck,kansas,june 24
common teal,kansas,june 15
common teal,kentucky,october 01
shoebill,missouri,july 01
long-tailed duck,missouri,october 20
flamingo,kentucky,may 30
flamingo,kansas,may 17
albatross,new york,august 01
vulture,new york,august 09
flamingo,missouri,august 30
shoebill,michigan,august 26
vulture,missouri,june 22
shoebill,maine,august 03
long-tailed duck,missouri,august 17
long-tailed duck,missouri,june 23
heron,new york,july 14
albatross,michigan,august 03
common teal,missouri,july 10
long-tailed duck,new york,august 14
shoebill,kentucky,august 14
albatross,kansas,june 01
bald eagle,kentucky,november 08
long-tailed duck,maine,april 23
flamingo,new york,august 18
long-tailed duck,missouri,september 16
little grebe,michigan,august 13
common teal,missouri,june 10
common teal,missouri,september 02
long-tailed duck,new york,september 05
albatross,maine,august 21
bald eagle,maine,june 23
bald eagle,kentucky,september 28
vulture,michigan,june 14
bald eagle,new york,march 28
flamingo,missouri,october 23
vulture,kentucky,june 09
flamingo,maine,june 16
little grebe,kentucky,august 26
common teal,new york,august 05
stork,new york,july 22
bald eagle,missouri,june 08
little grebe,new york,june 17
flamingo,maine,june 21
heron,missouri,july 07
albatross,maine,august 07
shoebill,michigan,may 17
little grebe,maine,september 19
bald eagle,kentucky,august 29
little grebe,new york,september 01
shoebill,missouri,june 30
common teal,new york,august 12
little grebe,kansas,august 08
common teal,maine,march 17
flamingo,michigan,september 06
vulture,kentucky,june 03
stork,kansas,july 11
stork,michigan,may 28
vulture,michigan,april 14
albatross,kansas,august 20
bald eagle,kentucky,april 28
flamingo,new york,july 26
heron,kentucky,august 28
long-tailed duck,maine,june 20
bald eagle,kansas,may 04
heron,michigan,april 26
shoebill,kentucky,may 30
little grebe,new york,july 06
stork,new york,june 05
albatross,new york,july 19
stork,missouri,october 27
long-tailed duck,michigan,july 03
little grebe,michigan,april 19
little grebe,kentucky,july 24
little grebe,michigan,july 08
albatross,michigan,july 17
bald eagle,maine,june 07
shoebill,new york,september 09
bald eagle,kansas,june 03
long-tailed duck,missouri,july 30
common teal,kentucky,may 11
long-tailed duck,maine,september 26
bald eagle,kentucky,may 21
little grebe,new york,july 08
heron,kansas,july 01
flamingo,kansas,july 19
bald eagle,missouri,march 25
stork,missouri,august 25
shoebill,michigan,september 13
albatross,kansas,august 03
little grebe,michigan,october 06
shoebill,missouri,october 03
flamingo,new york,june 11
stork,kentucky,july 21
long-tailed duck,missouri,may 14
stork,new york,june 26
heron,missouri,july 31
flamingo,michigan,september 29
albatross,kentucky,june 09
flamingo,missouri,september 04
heron,kansas,july 15
stork,kentucky,july 03
bald eagle,kansas,july 05
vulture,new york,august 27
heron,michigan,july 30
heron,maine,november 10
bald eagle,kansas,july 15
long-tailed duck,missouri,june 19
little grebe,kentucky,august 01
bald eagle,kentucky,august 04
heron,kansas,june 07
flamingo,missouri,august 11
common teal,kansas,july 10
albatross,maine,june 06
common teal,maine,march 23
long-tailed duck,new york,july 29
heron,missouri,july 28
heron,new york,june 15
little grebe,missouri,june 05
heron,michigan,may 29
heron,missouri,september 16
albatross,kentucky,august 22
long-tailed duck,maine,april 08
bald eagle,missouri,august 02
long-tailed duck,maine,may 10
shoebill,maine,july 30
vulture,missouri,august 02
albatross,kansas,july 11
common teal,michigan,september 01
common teal,kansas,september 05
albatross,kentucky,march 13
vulture,kentucky,may 28
little grebe,maine,may 31
albatross,kentucky,september 24
bald eagle,michigan,april 10
shoebill,missouri,may 27
vulture,michigan,july 18
long-tailed duck,missouri,july 08
common teal,michigan,august 12
bald eagle,kentucky,march 22
common teal,new york,july 21
shoebill,kansas,july 05
long-tailed duck,new york,july 16
common teal,maine,july 25
stork,kansas,july 15
heron,kentucky,october 30
bald eagle,maine,august 06
long-tailed duck,michigan,july 02
bald eagle,maine,july 06
stork,missouri,august 21
long-tailed duck,maine,may 25
flamingo,maine,july 30
flamingo,new york,july 13
heron,kansas,september 05
heron,missouri,july 02
vulture,missouri,august 02
flamingo,michigan,august 01
flamingo,kentucky,august 28
shoebill,kentucky,june 03
flamingo,michigan,july 22
common teal,kansas,august 28
shoebill,kentucky,august 09
albatross,kentucky,june 14
shoebill,missouri,august 29
little grebe,new york,november 12
stork,maine,september 10
albatross,missouri,july 06
little grebe,michigan,june 11
vulture,kansas,june 24
vulture,missouri,september 01
long-tailed duck,missouri,july 27
vulture,new york,may 20
flamingo,new york,july 15
flamingo,maine,july 31
shoebill,missouri,august 08
albatross,maine,august 23
shoebill,maine,may 17
long-tailed duck,kansas,august 15
little grebe,new york,july 01
vulture,michigan,may 22
shoebill,kansas,july 23
long-tailed duck,maine,april 01
vulture,missouri,may 23
stork,new york,june 27
heron,new york,october 22
flamingo,new york,august 01
common teal,michigan,june 03
heron,michigan,august 20
stork,missouri,june 04
stork,new york,june 29
stork,kansas,august 28
vulture,maine,june 25
shoebill,kentucky,august 07
stork,kentucky,september 05
vulture,maine,august 01
stork,michigan,july 10
bald eagle,new york,august 07
stork,kansas,july 26
flamingo,kentucky,may 27
common teal,maine,june 25
stork,new york,august 10
shoebill,kansas,july 22
long-tailed duck,michigan,august 07
little grebe,kansas,july 18
flamingo,maine,august 04
vulture,missouri,october 04
shoebill,kansas,july 04
flamingo,kentucky,june 13
long-tailed duck,michigan,april 02
flamingo,missouri,june 28
heron,maine,august 03
bald eagle,kansas,may 09
vulture,michigan,july 02
long-tailed duck,kentucky,july 21
bald eagle,kansas,september 10
vulture,maine,july 26
bald eagle,maine,july 01
long-tailed duck,michigan,june 23
little grebe,kansas,july 06
vulture,missouri,september 19
stork,new york,september 19
long-tailed duck,maine,july 23
flamingo,maine,august 22
albatross,new york,june 29
flamingo,maine,july 06
little grebe,missouri,october 05
heron,missouri,september 17
bald eagle,missouri,september 01
albatross,missouri,september 08
little grebe,maine,july 18
flamingo,michigan,june 27
shoebill,michigan,august 26
long-tailed duck,maine,september 16
bald eagle,new york,june 28
heron,michigan,september 11
bald eagle,michigan,july 17
heron,kentucky,august 09
common teal,michigan,october 06
heron,new york,june 10
vulture,missouri,july 16
long-tailed duck,maine,july 11
long-tailed duck,maine,august 27
long-tailed duck,maine,october 05
stork,kansas,april 22
albatross,michigan,june 09
little grebe,kansas,june 02
albatross,michigan,september 25
flamingo,new york,september 03
bald eagle,missouri,june 25
shoebill,kansas,september 05
albatross,new york,july 12
albatross,kentucky,august 23
little grebe,new york,july 31
common teal,maine,august 31
stork,new york,august 02
little grebe,new york,august 19
little grebe,maine,march 31
bald eagle,kentucky,june 14
vulture,new york,july 22
shoebill,kentucky,july 01
long-tailed duck,kentucky,september 20
bald eagle,kansas,july 29
heron,missouri,september 01
heron,kentucky,september 06
shoebill,kansas,july 05
shoebill,kentucky,june 30
little grebe,kentucky,july 13
long-tailed duck,kansas,june 18
heron,michigan,august 20
flamingo,missouri,july 19
long-tailed duck,kentucky,september 15
albatross,maine,august 09
vulture,maine,july 04
albatross,new york,september 15
shoebill,kansas,september 21
stork,kansas,july 31
shoebill,kentucky,september 22
long-tailed duck,michigan,april 26
heron,new york,august 23
shoebill,michigan,september 06
vulture,kentucky,june 20
long-tailed duck,missouri,november 05
flamingo,new york,july 06
bald eagle,new york,june 26
heron,missouri,september 11
vulture,kansas,june 24
heron,kansas,november 22
shoebill,michigan,september 30
stork,kentucky,april 16
albatross,kansas,july 21
albatross,maine,july 19
vulture,new york,march 16
albatross,kansas,august 18
little grebe,michigan,july 12
little grebe,kansas,may 15
bald eagle,maine,june 23
flamingo,michigan,september 12
common teal,kentucky,october 09
shoebill,michigan,may 02
shoebill,missouri,october 22
vulture,michigan,july 11
little grebe,missouri,may 18
bald eagle,maine,august 03
bald eagle,michigan,october 12
heron,michigan,april 23
heron,missouri,september 25
vulture,michigan,june 21
heron,new york,april 13
heron,kansas,july 03
shoebill,maine,august 04
albatross,kentucky,june 01
flamingo,maine,september 29
flamingo,kentucky,may 26
stork,michigan,june 02
little grebe,kentucky,may 09
flamingo,missouri,august 02
albatross,kansas,september 03
little grebe,new york,july 02
common teal,maine,june 28
shoebill,missouri,july 17
stork,michigan,august 29
albatross,michigan,july 04
common teal,missouri,august 19
shoebill,kentucky,june 11
bald eagle,michigan,june 20
long-tailed duck,michigan,may 28
little grebe,kentucky,october 15
common teal,maine,august 04
vulture,maine,july 19
flamingo,missouri,august 06
bald eagle,missouri,july 18
little grebe,new york,may 30
vulture,new york,august 31
long-tailed duck,kansas,october 26
heron,missouri,august 19
albatross,michigan,september 16
stork,new york,october 02
long-tailed duck,maine,august 06
long-tailed duck,new york,july 16
stork,maine,july 10
long-tailed duck,kentucky,august 30
little grebe,maine,may 29
vulture,maine,september 10
flamingo,maine,august 31
common teal,kansas,april 26
stork,michigan,october 09
common teal,missouri,november 04
flamingo,kansas,october 11
bald eagle,new york,july 16
stork,kentucky,july 14
common teal,kentucky,august 03
heron,maine,july 18
stork,maine,may 24
bald eagle,kentucky,july 15
vulture,missouri,july 19
flamingo,kentucky,august 12
flamingo,kansas,june 29
little grebe,missouri,august 29
little grebe,maine,august 07
stork,missouri,july 13
stork,new york,august 20
long-tailed duck,missouri,august 15
albatross,michigan,july 03
albatross,kansas,june 09
little grebe,kentucky,august 24
little grebe,new york,june 09
heron,maine,june 19
heron,michigan,july 25
long-tailed duck,michigan,september 24
shoebill,kentucky,september 14
common teal,kentucky,november 23
vulture,maine,june 15
vulture,michigan,may 07
little grebe,michigan,june 15
little grebe,maine,july 15
bald eagle,kentucky,november 05
little grebe,maine,august 01
albatross,michigan,may 02
common teal,kentucky,june 01
heron,kansas,july 30
common teal,new york,july 12
common teal,missouri,september 12
little grebe,missouri,august 28
little grebe,maine,april 22
heron,new york,september 11
albatross,michigan,june 30
shoebill,michigan,june 12
shoebill,kentucky,july 13
common teal,michigan,july 07
little grebe,kansas,june 04
little grebe,kansas,august 08
little grebe,new york,october 09
vulture,maine,july 29
bald eagle,kansas,september 03
heron,kentucky,september 13
heron,maine,july 06
long-tailed duck,missouri,august 02
flamingo,new york,september 22
flamingo,missouri,october 17
albatross,missouri,may 05
vulture,kansas,may 11
bald eagle,maine,july 10
little grebe,michigan,november 02
common teal,new york,august 17
common teal,missouri,march 26
little grebe,kansas,august 23
shoebill,maine,september 21
albatross,kentucky,june 28
vulture,michigan,june 04
common teal,kentucky,september 04
long-tailed duck,missouri,june 14
long-tailed duck,missouri,july 28
bald eagle,new york,august 27
little grebe,missouri,april 25
stork,maine,june 17
albatross,kentucky,august 10
stork,kentucky,july 27
stork,michigan,august 28
vulture,kansas,august 05
stork,new york,august 05
bald eagle,new york,september 11
shoebill,maine,may 24
long-tailed duck,new york,june 20
flamingo,new york,september 02
heron,kansas,august 01
vulture,kentucky,august 08
vulture,new york,july 03
little grebe,maine,april 30
common teal,michigan,april 13
stork,missouri,july 11
flamingo,kentucky,may 24
bald eagle,new york,june 19
albatross,kansas,july 29
heron,maine,may 30
heron,michigan,july 26
shoebill,michigan,may 23
little grebe,new york,june 28
little grebe,new york,august 15
long-tailed duck,maine,august 12
common teal,maine,june 29
vulture,kansas,august 09
little grebe,missouri,august 28
little grebe,missouri,july 07
common teal,missouri,august 31
stork,kansas,august 29
bald eagle,kansas,may 05
flamingo,kansas,july 14
little grebe,kansas,may 22
heron,new york,august 30
heron,maine,july 06
shoebill,maine,october 24
vulture,kansas,may 29
long-tailed duck,maine,may 20
vulture,new york,april 07
albatross,michigan,may 07
stork,new york,august 12
albatross,missouri,september 30
bald eagle,michigan,august 21
shoebill,new york,august 15
vulture,new york,november 16
albatross,kentucky,august 09
shoebill,michigan,august 20
vulture,michigan,march 09
albatross,kansas,august 25
long-tailed duck,michigan,july 23
heron,new york,june 07
shoebill,kentucky,april 22
common teal,new york,august 19
heron,michigan,august 20
long-tailed duck,maine,june 21
long-tailed duck,missouri,july 14
flamingo,missouri,april 28
flamingo,maine,october 07
heron,kansas,may 20
stork,kentucky,april 20
vulture,michigan,july 30
long-tailed duck,kentucky,july 28
little grebe,maine,august 19
shoebill,kansas,july 17
bald eagle,maine,august 12
albatross,kansas,june 14
flamingo,missouri,august 19
common teal,kansas,september 04
common teal,maine,june 19
bald eagle,kansas,november 10
stork,michigan,july 15
vulture,kentucky,july 14
bald eagle,new york,july 10
shoebill,michigan,august 20
little grebe,kansas,august 25
little grebe,new york,june 17
vulture,maine,february 06
little grebe,kentucky,may 30
flamingo,michigan,september 25
common teal,new york,august 13
flamingo,michigan,july 29
bald eagle,maine,september 24
shoebill,michigan,june 27
bald eagle,kentucky,may 19
vulture,missouri,september 03
stork,maine,august 02
long-tailed duck,kansas,july 19
little grebe,new york,october 23
heron,missouri,august 28
bald eagle,new york,july 20
heron,kentucky,july 09
common teal,missouri,june 28
vulture,kansas,may 24
heron,new york,june 12
albatross,missouri,august 13
bald eagle,new york,august 12
little grebe,michigan,july 24
little grebe,kansas,may 03
stork,michigan,september 03
shoebill,maine,august 10
long-tailed duck,maine,october 01
long-tailed duck,maine,july 02
heron,michigan,may 31
flamingo,missouri,august 19
common teal,new york,july 19
albatross,michigan,september 16
shoebill,new york,july 06
flamingo,new york,july 23
bald eagle,maine,august 24
long-tailed duck,michigan,july 06
heron,missouri,september 17
little grebe,kansas,august 17
albatross,kansas,may 31
flamingo,michigan,july 14
little grebe,new york,june 12
stork,missouri,may 12
albatross,michigan,september 14
heron,kentucky,august 25
flamingo,new york,july 05
little grebe,missouri,august 15
vulture,kentucky,july 24
shoebill,maine,may 30
long-tailed duck,missouri,may 30
common teal,maine,july 17
long-tailed duck,maine,july 17
common teal,missouri,june 29
albatross,missouri,june 06
common teal,kansas,september 28
stork,maine,august 31
stork,michigan,july 18
bald eagle,new york,july 14
albatross,michigan,october 06
shoebill,kansas,june 29
albatross,kansas,july 31
flamingo,missouri,august 17
vulture,kentucky,july 29
stork,kansas,september 02
stork,kansas,july 20
heron,maine,april 14
long-tailed duck,new york,may 24
bald eagle,maine,june 19
albatross,kentucky,april 16
flamingo,missouri,august 07
albatross,new york,july 15
shoebill,michigan,may 07
albatross,michigan,august 07
albatross,kansas,june 07
albatross,maine,june 19
common teal,michigan,june 04
vulture,michigan,july 17
stork,kentucky,may 13
stork,missouri,july 30
bald eagle,kansas,august 06
albatross,missouri,june 21
flamingo,maine,september 11
common teal,maine,september 07
stork,kansas,september 06
stork,michigan,august 07
common teal,maine,june 13
bald eagle,michigan,september 05
flamingo,new york,august 23
common teal,kentucky,september 12
albatross,new york,july 02
bald eagle,maine,august 09
flamingo,maine,may 28
bald eagle,maine,july 15
common teal,missouri,july 18
albatross,new york,june 26
shoebill,missouri,june 06
bald eagle,kentucky,october 15
vulture,kansas,october 26
long-tailed duck,michigan,july 12
stork,missouri,june 20
long-tailed duck,kansas,july 21
flamingo,michigan,september 08
vulture,kansas,august 14
flamingo,kentucky,november 03
long-tailed duck,kentucky,february 17
heron,missouri,august 11
common teal,michigan,july 09
common teal,kansas,june 19
common teal,michigan,may 16
common teal,kansas,september 03
stork,kansas,september 06
little grebe,kansas,june 15
common teal,kansas,june 28
flamingo,maine,june 06
common teal,michigan,july 31
shoebill,michigan,may 27
heron,kentucky,october 16
bald eagle,kentucky,august 12
little grebe,kansas,october 22
stork,kansas,june 10
little grebe,maine,july 03
albatross,michigan,august 21
bald eagle,maine,may 18
flamingo,michigan,august 14
common teal,kansas,july 14
common teal,kansas,july 01
flamingo,maine,july 12
flamingo,missouri,july 24
stork,new york,october 11
vulture,new york,july 24
common teal,missouri,august 21
little grebe,maine,august 07
vulture,maine,august 08
shoebill,michigan,june 21
bald eagle,michigan,may 13
stork,new york,june 14
heron,kansas,august 15
bald eagle,kansas,august 12
shoebill,new york,july 26
common teal,kansas,may 15
vulture,missouri,september 25
bald eagle,missouri,may 24
stork,maine,july 12
shoebill,kentucky,june 17
vulture,missouri,september 07
common teal,kentucky,august 08
shoebill,missouri,august 28
shoebill,kansas,august 06
bald eagle,michigan,june 09
little grebe,missouri,june 20
heron,michigan,june 17
albatross,new york,august 02
little grebe,missouri,may 01
flamingo,new york,august 12
long-tailed duck,kentucky,may 13
stork,maine,july 27
bald eagle,kansas,september 27
stork,kentucky,july 19
common teal,michigan,july 20
shoebill,new york,september 07
shoebill,new york,july 01
stork,missouri,june 27
albatross,kansas,august 30
shoebill,maine,september 23
flamingo,kentucky,september 10
little grebe,new york,july 22
stork,new york,july 26
shoebill,new york,august 05
heron,kansas,september 29
long-tailed duck,michigan,july 02
shoebill,missouri,september 26
stork,missouri,september 04
shoebill,kentucky,april 19
stork,kentucky,june 21
common teal,new york,may 07
vulture,kentucky,august 28
little grebe,maine,september 21
common teal,kansas,august 14
albatross,kentucky,april 22
common teal,michigan,september 30
heron,michigan,july 19
albatross,missouri,july 18
vulture,missouri,july 03
heron,missouri,july 08
little grebe,kansas,june 04
flamingo,michigan,july 07
long-tailed duck,missouri,july 23
shoebill,kansas,july 06
bald eagle,kentucky,july 22
stork,missouri,october 01
albatross,maine,july 03
albatross,kansas,july 03
albatross,michigan,september 14
little grebe,kansas,july 23
long-tailed duck,kentucky,september 12
heron,michigan,june 03
albatross,kansas,july 12
shoebill,kansas,august 04
flamingo,new york,july 20
heron,maine,june 27
albatross,kansas,september 02
albatross,missouri,september 15
long-tailed duck,kansas,june 22
common teal,missouri,july 13
little grebe,missouri,september 13
albatross,kentucky,april 10
little grebe,kansas,july 30
stork,michigan,july 14
vulture,kansas,july 07
flamingo,kentucky,july 23
common teal,michigan,august 25
albatross,new york,august 06
bald eagle,maine,july 22
heron,kentucky,july 11
stork,kentucky,july 26
long-tailed duck,kansas,july 20
bald eagle,kansas,april 25
stork,kansas,september 03
flamingo,missouri,july 31
long-tailed duck,new york,july 17
bald eagle,maine,june 27
long-tailed duck,maine,september 16
vulture,kentucky,may 29
albatross,new york,september 24
bald eagle,kansas,may 10
long-tailed duck,new york,august 06
flamingo,missouri,may 05
flamingo,new york,july 12
vulture,new york,june 29
flamingo,new york,august 12
little grebe,kansas,september 09
heron,kansas,march 23
heron,michigan,may 27
bald eagle,kentucky,april 21
common teal,kentucky,july 14
heron,kansas,august 01
bald eagle,kentucky,april 26
flamingo,missouri,april 09
stork,new york,september 10
heron,maine,august 15
little grebe,maine,september 24
vulture,missouri,may 25
flamingo,michigan,july 31
little grebe,kentucky,july 30
common teal,kansas,june 05
bald eagle,new york,september 30
flamingo,kansas,august 08
common teal,new york,august 04
little grebe,maine,october 02
flamingo,kentucky,april 18
bald eagle,kansas,april 30
vulture,maine,june 08
heron,michigan,august 13
common teal,new york,august 01
shoebill,michigan,september 03
common teal,kentucky,july 30
vulture,michigan,june 25
heron,missouri,august 28
vulture,kentucky,july 09
little grebe,maine,june 07
stork,kansas,august 04
heron,michigan,july 24
little grebe,kansas,may 16
long-tailed duck,kentucky,april 27
heron,michigan,april 24
bald eagle,kansas,september 05
albatross,kansas,july 06
bald eagle,missouri,june 06
shoebill,missouri,september 07
shoebill,michigan,august 18
flamingo,missouri,may 02
albatross,missouri,april 29
stork,michigan,april 29
common teal,maine,august 14
common teal,michigan,june 02
little grebe,new york,october 11
little grebe,michigan,july 27
shoebill,kansas,june 30
bald eagle,michigan,july 23
flamingo,kentucky,may 11
bald eagle,new york,june 22
long-tailed duck,maine,august 22
heron,kentucky,november 23
heron,kentucky,april 06
common teal,new york,june 06
long-tailed duck,maine,september 11
flamingo,missouri,july 10
albatross,maine,july 02
common teal,maine,may 16
shoebill,michigan,june 14
bald eagle,missouri,october 17
heron,michigan,june 15
heron,kentucky,july 24
little grebe,missouri,august 04
common teal,missouri,july 15
common teal,michigan,june 21
bald eagle,maine,may 26
bald eagle,kentucky,june 15
long-tailed duck,maine,april 11
shoebill,missouri,july 03
vulture,michigan,august 17
bald eagle,kentucky,august 03
vulture,maine,may 25
vulture,missouri,july 27
common teal,michigan,june 10
shoebill,new york,may 29
stork,new york,june 08
stork,maine,august 12
vulture,michigan,june 14
long-tailed duck,kansas,october 16
stork,kansas,june 30
albatross,new york,september 27
stork,kansas,may 12
shoebill,michigan,october 30
stork,michigan,april 21
vulture,michigan,october 13
albatross,missouri,august 16
flamingo,new york,july 23
stork,missouri,april 13
common teal,maine,december 01
little grebe,kansas,july 23
vulture,new york,march 15
vulture,missouri,august 11
vulture,michigan,august 30
shoebill,new york,august 25
long-tailed duck,maine,may 17
long-tailed duck,new york,september 26
common teal,missouri,august 07
long-tailed duck,kentucky,october 04
heron,michigan,june 07
long-tailed duck,missouri,june 23
common teal,maine,july 26
stork,new york,june 17
common teal,michigan,july 21
common teal,missouri,june 18
flamingo,kentucky,may 27
heron,kentucky,september 20
heron,maine,september 18
heron,kansas,august 20
heron,kansas,november 14
heron,new york,may 19
bald eagle,missouri,september 03
vulture,missouri,august 13
albatross,michigan,june 03
bald eagle,kansas,june 01
long-tailed duck,kentucky,august 17
stork,missouri,april 05
bald eagle,kansas,september 14
little grebe,new york,june 22
little grebe,michigan,march 29
albatross,maine,august 08
little grebe,maine,may 27
bald eagle,kansas,july 03
shoebill,michigan,june 23
heron,new york,june 17
stork,new york,june 08
little grebe,kansas,august 06
little grebe,maine,august 17
common teal,michigan,september 02
heron,maine,may 22
common teal,kansas,may 27
flamingo,new york,april 30
little grebe,kentucky,july 29
heron,new york,june 17
little grebe,maine,july 21
albatross,kentucky,october 15
little grebe,missouri,august 09
common teal,kentucky,september 17
shoebill,missouri,august 12
albatross,kansas,june 17
flamingo,kansas,august 27
vulture,kentucky,august 05
long-tailed duck,missouri,august 03
vulture,maine,september 17
long-tailed duck,missouri,june 21
stork,missouri,may 27
vulture,maine,may 25
common teal,new york,july 15
common teal,maine,june 13
vulture,new york,november 02
flamingo,kentucky,july 22
common teal,kentucky,august 09
little grebe,kentucky,april 21
stork,michigan,august 30
little grebe,maine,august 17
heron,missouri,september 12
shoebill,kansas,july 03
stork,kansas,may 11
flamingo,missouri,august 02
bald eagle,michigan,may 31
bald eagle,new york,august 10
little grebe,maine,august 12
vulture,kentucky,july 22
albatross,kentucky,july 07
flamingo,michigan,october 12
common teal,kansas,august 31
long-tailed duck,maine,july 28
albatross,michigan,july 16
stork,michigan,june 27
heron,missouri,june 30
flamingo,kansas,august 02
flamingo,michigan,september 08
flamingo,maine,november 14
stork,maine,august 19
flamingo,maine,august 30
stork,kentucky,october 08
shoebill,kentucky,june 12
shoebill,kansas,february 06
heron,maine,october 08
heron,missouri,june 07
bald eagle,kansas,august 10
bald eagle,missouri,march 07
heron,new york,july 20
common teal,maine,july 18
shoebill,maine,december 05
common teal,michigan,june 16
shoebill,kansas,august 10
common teal,missouri,july 04
little grebe,maine,june 17
little grebe,new york,june 21
stork,kentucky,july 24
albatross,kentucky,october 27
long-tailed duck,kansas,june 12
long-tailed duck,michigan,august 16
common teal,michigan,september 22
stork,new york,august 10
heron,kentucky,july 07
stork,michigan,may 09
common teal,new york,august 29
flamingo,maine,september 25
little grebe,missouri,july 31
stork,maine,june 29
flamingo,kentucky,august 02
flamingo,missouri,september 18
flamingo,new york,may 31
vulture,kentucky,august 13
stork,michigan,may 24
heron,kansas,september 06
little grebe,kansas,may 18
bald eagle,missouri,october 25
albatross,maine,may 02
heron,missouri,may 02
albatross,kansas,july 01
long-tailed duck,michigan,april 04
heron,kentucky,july 28
flamingo,maine,september 13
shoebill,michigan,august 13
flamingo,missouri,september 08
flamingo,kansas,november 05
little grebe,kentucky,july 08
common teal,kentucky,july 22
common teal,kentucky,june 17
long-tailed duck,missouri,august 10
shoebill,kentucky,august 12
flamingo,maine,august 04
shoebill,maine,may 25
long-tailed duck,kentucky,august 15
bald eagle,kansas,august 08
heron,kansas,june 17
common teal,kansas,july 21
long-tailed duck,maine,july 22
vulture,kansas,june 16
heron,kentucky,may 21
albatross,new york,october 31
stork,kansas,august 30
heron,missouri,april 17
stork,new york,september 06
vulture,kentucky,june 03
common teal,kansas,june 24
stork,michigan,july 25
common teal,kentucky,august 01
albatross,kentucky,may 18
vulture,kentucky,may 11
bald eagle,michigan,july 08
heron,michigan,april 06
flamingo,kentucky,july 10
shoebill,new york,july 13
common teal,kansas,july 15
bald eagle,maine,june 09
common teal,maine,july 27
shoebill,michigan,june 30
bald eagle,michigan,july 21
heron,michigan,july 25
common teal,kansas,june 24
vulture,kansas,august 12
little grebe,maine,july 03
stork,kentucky,september 12
vulture,kansas,august 15
albatross,kansas,september 07
bald eagle,missouri,september 09
bald eagle,missouri,june 16
stork,kentucky,july 12
bald eagle,new york,august 22
long-tailed duck,kentucky,march 14
flamingo,kentucky,august 30
albatross,maine,july 25
bald eagle,new york,july 31
shoebill,missouri,july 21
albatross,missouri,october 14
vulture,michigan,october 20
shoebill,michigan,june 17
vulture,kansas,july 23
heron,michigan,august 07
common teal,michigan,november 30
vulture,michigan,july 02
shoebill,new york,july 12
flamingo,missouri,july 24
flamingo,michigan,august 06
flamingo,kentucky,may 27
flamingo,maine,august 23
stork,kansas,august 05
vulture,michigan,may 28
stork,kansas,june 17
albatross,maine,july 21
albatross,michigan,may 29
stork,missouri,august 29
stork,kansas,august 30
shoebill,michigan,may 24
stork,maine,august 11
long-tailed duck,kentucky,july 21
long-tailed duck,maine,may 29
long-tailed duck,michigan,july 26
vulture,new york,july 10
flamingo,kentucky,june 04
albatross,missouri,may 06
little grebe,maine,august 07
long-tailed duck,new york,july 15
shoebill,kansas,august 29
common teal,new york,august 01
shoebill,missouri,september 07
bald eagle,kansas,may 31
vulture,kentucky,july 29
heron,maine,may 31
common teal,maine,july 09
long-tailed duck,maine,september 03
heron,michigan,april 21
shoebill,missouri,september 11
shoebill,michigan,august 02
long-tailed duck,missouri,june 20
bald eagle,new york,september 22
albatross,michigan,june 11
common teal,missouri,june 10
heron,kansas,august 10
bald eagle,kentucky,july 28
little grebe,new york,june 30
common teal,new york,june 27
little grebe,michigan,july 25
flamingo,kansas,july 14
common teal,kentucky,june 12
albatross,missouri,may 15
little grebe,michigan,may 05
common teal,missouri,october 02
flamingo,kentucky,july 03
little grebe,maine,june 18
little grebe,new york,february 26
little grebe,kentucky,august 02
albatross,missouri,june 03
albatross,kentucky,august 13
vulture,michigan,august 08
albatross,kentucky,august 17
